Action_time,Category,User_ID,URL
2019-07-22T09:01:53.999174Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:32.974671Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderdetail/1116225358?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:33.986680Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/api/user/favourite?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:34.418155Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/bedlinen.jpg HTTP/1.1
2019-07-22T09:10:35.360856Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:10:36.044172Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/autreps?code=1d7bd17f-b800-46c3-a0b6-d9d7aac1f147&state=null HTTP/1.1
2019-07-22T09:10:36.963674Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp?utm_plat=Affiliates&utm_medium=OMG&utm_campaign=OMG&utm_term=762154_ HTTP/1.1
2019-07-22T09:10:38.057120Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/12337000/ofps?parent_id=11494174&price=349&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:38.769078Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk HTTP/1.1
2019-07-22T09:10:42.235425Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/g/home-kitchen/bathroom-accessories HTTP/1.1
2019-07-22T09:10:42.823960Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/v1/frequentorders?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:46.238811Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wp-social-sharing/static/socialshare.css?ver=1.3 HTTP/1.1
2019-07-22T09:10:46.269409Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2 HTTP/1.1
2019-07-22T09:10:47.196861Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2014/12/examples.css HTTP/1.1
2019-07-22T09:10:49.457138Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderdetail/1116220903?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:51.250404Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/ad/genyplcAd?cat=DTH&op=Videocon%20d2h&genyplc=new HTTP/1.1
2019-07-22T09:10:52.360071Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/easy-logo-slider/js/jcarousel.responsive.js?ver=4.2.2 HTTP/1.1
2019-07-22T09:10:52.881591Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:52.957271Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/saif/txnhistory?page_size=10&page_number=1&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:10:53.022000Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/ui/draggable.min.js?ver=1.11.4 HTTP/1.1
2019-07-22T09:10:53.223088Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/masonry.min.js?ver=3.1.2 HTTP/1.1
2019-07-22T09:10:53.591028Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/h/electronics?utm_plat=Affiliates&utm_medium=VCOMM&utm_campaign=VCOMM-generic&utm_term=74890 HTTP/1.1
2019-07-22T09:10:54.074030Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/wp-emoji-release.min.js?ver=4.2.2 HTTP/1.1
2019-07-22T09:10:54.927121Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/papi/nps/merchantverification HTTP/1.1
2019-07-22T09:14:28.861549Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderhistory?pagesize=10&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:14:31.393774Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:14:33.970442Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/7206427/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:14:42.809735Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2 HTTP/1.1
2019-07-22T09:14:44.122956Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/bb.png HTTP/1.1
2019-07-22T09:14:44.875939Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/api/user/favourite?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:14:45.453030Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/genyplcsaif HTTP/1.1
2019-07-22T09:14:46.969124Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2 HTTP/1.1
2019-07-22T09:14:47.244019Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderhistory?pagesize=10&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:14:47.370519Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=7.2.0 HTTP/1.1
2019-07-22T09:14:47.816087Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/task/action HTTP/1.1
2019-07-22T09:14:48.294485Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/login?isIframe=true&theme=mp-web HTTP/1.1
2019-07-22T09:14:49.126714Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wp-responsive-slider-with-lightbox/css/images-responsive-thumbnail-slider-plus-lighbox-style.css?ver=4.2.2 HTTP/1.1
2019-07-22T09:14:50.070162Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.3 HTTP/1.1
2019-07-22T09:14:51.412554Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:14:51.428662Z,sub-lev-rtp1,10x2217145yz7380,GET https://www.genyplc.com:490/ HTTP/1.1
2019-07-22T09:14:51.697590Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/papi/v1/expresschk/verify HTTP/1.1
2019-07-22T09:14:53.200586Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=7.0.0 HTTP/1.1
2019-07-22T09:14:53.255703Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/ui/resizable.min.js?ver=1.11.4 HTTP/1.1
2019-07-22T09:14:54.483823Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/images-thumbnail-sliderv1/js/jc.js?ver=4.2.2 HTTP/1.1
2019-07-22T09:14:55.478117Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:15:29.145973Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/image-slider-responsive/js/jquery.flexslider-min.js?ver=4.2.2 HTTP/1.1
2019-07-22T09:15:31.233864Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/?utm_medium=affiliate&utm_plat=Clickzoot_mailer&utm_campaign=MegaSale-14072015&utm_term=530 HTTP/1.1
2019-07-22T09:15:31.335186Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/v1/frequentorders?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:33.866225Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/7206427/ofps?parent_id=1&price=1599&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:37.675185Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk HTTP/1.1
2019-07-22T09:15:38.589860Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/p/prasid-kids-english-learning-educational-laptop-KIDPRASID-KIDS-PRAS47717B40555E?utm_plat=affiliates&utm_medium=buyhatke&utm_campaign=buyhatke-generic HTTP/1.1
2019-07-22T09:15:40.998685Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/blog/wp-admin/admin-ajax.php HTTP/1.1
2019-07-22T09:15:44.279067Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderdetail/1116223014?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:45.637534Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/nps/merchantrating?merchant_id=49486&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:46.999601Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/8430681/ofps?parent_id=8430684&price=3450&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:48.203255Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/favicon.ico HTTP/1.1
2019-07-22T09:15:49.698931Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/8863280/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:52.114676Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/blog/wp-content/plugins/jetpack/modules/related-posts/related-posts.js?ver=70150408 HTTP/1.1
2019-07-22T09:15:53.042142Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/8192410/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:15:53.963859Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4 HTTP/1.1
2019-07-22T09:15:55.390092Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/4478831/ofps?parent_id=7126740&price=243&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:16:29.263442Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/meruwer_1.jpg HTTP/1.1
2019-07-22T09:16:29.797614Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/g/women/bags-saifs/women-s-bag-store/top-crousal/backpacks-extra-50-cashback HTTP/1.1
2019-07-22T09:16:30.877270Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4 HTTP/1.1
2019-07-22T09:16:36.981955Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/papi/v1/expresschk/verify HTTP/1.1
2019-07-22T09:16:39.074286Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/papi/v1/expresschk/verify HTTP/1.1
2019-07-22T09:16:41.442548Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/summary/1116214008 HTTP/1.1
2019-07-22T09:16:41.966249Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/ad/genyplcAd?cat=hvfp&op=Videocon&genyplc=new HTTP/1.1
2019-07-22T09:16:44.631729Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/task/chk HTTP/1.1
2019-07-22T09:16:47.081529Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/01/bootstrap.min_.css HTTP/1.1
2019-07-22T09:16:47.112462Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/14504864/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:16:48.214259Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/17510584/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:16:49.486334Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:16:51.549474Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=1.9.9 HTTP/1.1
2019-07-22T09:16:52.470285Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/p/tupperware-executive-lunch-box-with-insulated-bag-CMPLXHHDECO00000KT_17KTNAFR HTTP/1.1
2019-07-22T09:16:54.164873Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:29.135357Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/login?isIframe=true&theme=mp-web HTTP/1.1
2019-07-22T09:17:30.961570Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/blog/wp-includes/js/wp-emoji-release.min.js?ver=4.2.2 HTTP/1.1
2019-07-22T09:17:32.052617Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/papi/nps/merchantverification HTTP/1.1
2019-07-22T09:17:37.548934Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/task/log HTTP/1.1
2019-07-22T09:17:40.386313Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/13799653/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:40.819329Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/login?isIframe=true&theme=mp-web HTTP/1.1
2019-07-22T09:17:41.466885Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:44.761837Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:47.826877Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/blog/wp-content/uploads/2015/07/Times-of-india_13th-July.jpg HTTP/1.1
2019-07-22T09:17:50.224546Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/login?isIframe=true&theme=mp-web HTTP/1.1
2019-07-22T09:17:52.524027Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/orderdetail/1066226187?actions=1&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:52.693741Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/autreps?code=41992341-e42f-4478-95e2-2e10034b1ca4&state=null HTTP/1.1
2019-07-22T09:17:54.796180Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:17:55.270301Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/julqw.jpg HTTP/1.1
2019-07-22T09:17:55.674784Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/themes/twentytwelve/js/navigation.js?ver=70140318 HTTP/1.1
2019-07-22T09:18:33.466583Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/12717269/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:37.654362Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/p/u-s-polo-assn-red-cotton-t-shirt-size-xl-APPU-S-POLO-ASSCHOC33349904A269B HTTP/1.1
2019-07-22T09:18:37.803878Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/10246115/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:39.611005Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/saif/zandag?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:46.777768Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/task/chk HTTP/1.1
2019-07-22T09:18:48.157077Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:49.446205Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/12633981/ofps?parent_id=7287312&price=3399&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:53.247066Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:18:53.856148Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/summary/1116227062 HTTP/1.1
2019-07-22T09:18:53.869952Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2 HTTP/1.1
2019-07-22T09:18:55.193711Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/eoss_620x443.jpg HTTP/1.1
2019-07-22T09:18:55.502454Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/14741499/ofps?parent_id=4781568&price=7888&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:18:55.780296Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:29.497684Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/v1/frequentorders?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:31.014324Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:32.534472Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/saif/zandag?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:33.708673Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/login?isIframe=true&theme=mp-html5 HTTP/1.1
2019-07-22T09:19:37.313119Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/14843016/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:39.967207Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ HTTP/1.1
2019-07-22T09:19:45.932594Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-includes/js/jquery/ui/button.min.js?ver=1.11.4 HTTP/1.1
2019-07-22T09:19:46.014948Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/p/nike-black-casual-shoes-size-6-FOONIKE-BLACK-CS-RE21341A88DC73B HTTP/1.1
2019-07-22T09:19:48.983811Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/saif/zandag?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:49.493279Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/14209536/ofps?parent_id=null HTTP/1.1
2019-07-22T09:19:49.500334Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/nps/merchantrating?merchant_id=30651&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:49.550617Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:19:50.344031Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk HTTP/1.1
2019-07-22T09:19:54.474153Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarousel.js?ver=3.8 HTTP/1.1
2019-07-22T09:19:55.257335Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/saif/zandag?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:29.159233Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/rr/items/16476053/statistics?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:30.837946Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/papi/v1/specialsearch/product/17508230/ofps?parent_id=11997205&price=258&ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:30.892844Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:32.421620Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/favicon.ico HTTP/1.1
2019-07-22T09:02:37.692044Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/ad/genyplcAd?cat=bus1&genyplc=new HTTP/1.1
2019-07-22T09:02:37.722935Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/chk?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:38.220053Z,sub-lev-rtp1,10x2217145yz7380,POST https://genyplc.com:490/api/v1/expresschk/station?saif=1 HTTP/1.1
2019-07-22T09:02:40.191375Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/v1/frequentorders?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:40.572780Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/07/pesoal.jpg HTTP/1.1
2019-07-22T09:02:41.425290Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/01/bootstrap.min_.css HTTP/1.1
2019-07-22T09:02:44.739346Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/logout?ptt=web&vert=7 HTTP/1.1
2019-07-22T09:02:47.789033Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/task/logout HTTP/1.1
2019-07-22T09:02:48.651784Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=7.0.0 HTTP/1.1
2019-07-22T09:02:48.717753Z,sub-lev-rtp1,10x2217145yz7380,GET https://genyplc.com:490/ofp/wp-content/uploads/2015/01/style.css HTTP/1.1
